↑  Dept,Division,Course,Last Name,First Name,Term,Year,Item 11. I found the course intellectually stimulating.,Item 22. The course provided me with a deeper understanding of the subject matter.,Item 33. The instructor created a course atmosphere that was conducive to my learning.,"Item 44. Course projects, assignments, tests and/or exams improved my understanding of the course material.","Item 55. Course projects, assignments, tests and/or exams provided opportunity for me to demonstrate an understanding of the course material.","Item 66. Overall, the quality of my learning experience in this course was:",Instructor generated enthusiasm,Course Workload,I would recommend this course,Number of Students Invited,Number of Respondents
POL,ARTSC,Topics in Comp Pol POL300H1-S-LEC5101,Kotsovilis,Spyridon,Winter,2016,4.2,4.7,4.6,4.6,4.3,4.2,4.8,3.7,4.3,44,27
POL,ARTSC,Topics Inter Pol I POL486Y1-Y-LEC0101,Gilady,Lilach,Winter,2016,4.8,5,4.7,4.7,4.8,4.7,4.7,3.8,4.7,15,6
POL,ARTSC,U.S. Foreign Policy POL326Y1-Y-LEC5101,Jurgensen,Arnd,Winter,2016,4.3,4.3,4.4,4,4.2,4.1,4.6,3,4.3,63,24
POL,ARTSC,Ukraine: Pol Eco & Soc JHP304Y1-Y-LEC0101,Bilenky,Sergiy,Winter,2016,3.8,3.8,4.4,3.4,3.2,3.8,4.4,3.4,3.2,14,5
POL,ARTSC,Govt & Pol in Africa POL301Y1-Y-LEC0101 (HANDLEY),Handley,Antoinette,Summer,2015,3.8,3.8,3.6,3.3,3.3,3.6,3.8,3.8,3.6,33,12
POL,ARTSC,Govt & Pol in Africa POL301Y1-Y-LEC0101 (MELCHIORRE),Melchiorre,Jonathan,Summer,2015,3.9,3.9,4.4,3.8,3.8,3.8,4.5,3.5,3.9,29,15
POL,ARTSC,International Law POL340Y1-Y-LEC5101,Kennedy,Gerard,Summer,2015,4.4,4.7,4.6,4.1,4.2,4.2,4.2,3.6,4.3,50,9
POL,ARTSC,International Law POL340Y1-Y-LEC5101,Kolenda,Brian,Summer,2015,4.4,4.7,3.6,4.1,4.2,4.2,3.4,3.6,4.3,50,9
POL,ARTSC,Comp Public Policy POL317H1-F-LEC0101,Lesch,Matthew,Summer,2015,4.2,4.4,4.6,4.3,4.1,4.2,4.7,3.3,4.5,31,19
POL,ARTSC,Comp Public Policy POL317H1-F-LEC0101,Millar,Heather,Summer,2015,4.2,4.4,4.5,4.3,4.1,4.2,4.7,3.3,4.5,31,19
POL,ARTSC,Ethnic Pol Comp Pers POL321Y1-F-LEC0101,Triadafilopoulos,Phil,Summer,2015,4.8,4.9,5,4.7,4.8,4.9,5,4,4.9,16,10
POL,ARTSC,Global South in Int Pol POL417Y1-Y-LEC0101,Gnamo,Abbas,Summer,2015,4.3,4.4,4.4,4.4,4.5,4.1,4.1,4,4.2,19,10
POL,ARTSC,Pol & Soc Cont China POL431Y1-Y-LEC0101,Falkenheim,Victor,Summer,2015,4.6,4.5,4.7,4.6,4.6,4.6,4.6,2.9,4.9,17,7
POL,ARTSC,Pol & Transf of Asia-Pacific POL215Y1-Y-LEC0101,Falkenheim,Victor,Summer,2015,4.2,4.7,4.2,4.5,4.5,4.7,4.3,3,4.7,17,6
POL,ARTSC,Political Theory POL200Y1-Y-LEC5101,Ballingall,Robert,Summer,2015,3.7,3.9,3.4,3.8,3.6,3.2,3.6,3.6,3.1,51,22
POL,ARTSC,Political Theory POL200Y1-Y-LEC5101,Schwab-Pflug,Jonas,Summer,2015,3.7,3.9,3.6,3.8,3.6,3.2,3.7,3.6,3.1,51,22
POL,ARTSC,Politics of Development POL201Y1-Y-LEC5101,Gnamo,Abbas,Summer,2015,4.5,4.5,4.2,4.3,3.8,4.3,4.3,3.3,4.3,24,6
POL,ARTSC,Quantitative Reason POL322H1-S-LEC0101,Levine,Renan,Summer,2015,3.4,3.8,4.4,4.1,4.1,3.9,4.7,3.2,3.5,51,13
POL,ARTSC,Research Methods (SPE) POL242Y1-S-LEC5101,Levine,Renan,Summer,2015,4,4.3,4.6,4.3,4.1,4.3,4.9,3.6,3.9,27,10
POL,ARTSC,Modern Pol Thought POL320Y1-Y-LEC5101 (Atanasescu),Atanasescu,Nicolae,Summer,2015,4.3,4.3,4.3,4.2,4.3,4.4,4.4,3.6,4.3,30,12
POL,ARTSC,Modern Pol Thought POL320Y1-Y-LEC5101 (Shoikhedbrod),Shoikhedbrod,Igor,Summer,2015,4.3,4,3.9,3.6,3.7,4.1,4.6,4,3.7,26,7
POL,ARTSC,Introduction to I.R. POL208Y1-Y-LEC5101,Yaniszewski,Mark,Summer,2015,4.7,4.7,4.9,4,4.1,4.5,4.9,3.1,4.7,57,18
POL,ARTSC,Canadian Politics POL214Y1-LEC5101,Pond,David,Summer,2014,4,4.2,4.3,4,4,3.8,4.8,3.2,3.8,96,39
POL,ARTSC,Ethnic Pol Comp Pers POL321Y1-LEC0101,Triadafilopoulos,Phil,Summer,2014,4.9,4.6,4.9,4.6,4.6,4.8,4.9,3.7,4.6,19,14
POL,ARTSC,Govt & Pol in Africa POL301Y1-LEC0101,Gnamo,Abbas,Summer,2014,3.5,3.7,3.5,3.6,3.5,3.3,3.4,3.5,3.6,40,13
POL,ARTSC,International Law POL340Y1-LEC5101,Kennedy,Gerard,Summer,2014,4.6,4.8,4.8,4.4,4.5,4.1,4.6,3.8,4.3,57,15
POL,ARTSC,International Law POL340Y1-LEC5101,Kolenda,Brian,Summer,2014,4.6,4.8,4,4.4,4.5,4.1,4.1,3.8,4.3,57,15
POL,ARTSC,Introduction to I.R. POL208Y1-LEC5101,Yaniszewski,Mark,Summer,2014,3.9,4.1,4.6,3.9,3.9,3.9,4.7,2.9,4.2,84,29
POL,ARTSC,Modern Pol Thought POL320Y1-LEC5101,Banerjee,Kiran,Summer,2014,4.3,4.3,4.8,3.8,3.8,4,4.3,3.8,4,34,12
POL,ARTSC,Modern Pol Thought POL320Y1-LEC5101,Suchowlansky,Mauricio,Summer,2014,4.3,4.3,4,3.8,3.8,4,3.8,3.8,4,34,12
POL,ARTSC,Pol & Soc Cont China POL431Y1-LEC0101,Falkenheim,Victor,Summer,2014,4.7,4.7,4.9,4.4,4.7,4.7,5,3,4.9,21,7
POL,ARTSC,Pol & Transf of Asia-Pacific POL215Y1-LEC0101,Falkenheim,Victor,Summer,2014,3.8,4.2,3.8,4.2,3.7,3.7,3.7,3.3,4,20,6
POL,ARTSC,Pol Economy of Dev POL447H1-LEC0101,Eyoh,Dickson,Summer,2014,4.2,4,4.2,3.8,3.8,3.6,3,3.6,3.6,18,5
POL,ARTSC,Political Theory POL200Y1-LEC5101,Stein,Israela,Summer,2014,3.5,3.6,2.9,3.4,3.3,3.1,3.3,3.7,3,62,22
POL,ARTSC,Political Theory POL200Y1-LEC5101,Verli,Dorina,Summer,2014,3.5,3.6,4.1,3.4,3.3,3.1,3.8,3.7,3,62,22
POL,ARTSC,Politics of Development POL201Y1-LEC5101,Gnamo,Abbas,Summer,2014,3.8,3.7,3.3,3.8,3.8,3.2,3,3.4,3.2,33,19
POL,ARTSC,Topics Canadian Pol POL382H1-LEC0101,Sabin,Jerald,Summer,2014,4.3,4.5,4.9,4.4,4.6,4.5,4.7,4,4.4,24,15
POL,ARTSC,Topics Canadian Pol POL382H1-S -LEC0101,McDougall,Andrew,Summer,2014,4.6,4.6,4.7,4.6,4.9,4.3,4.9,3,4.7,26,7
POL,ARTSC,Topics in Can Pol II POL491Y1-LEC5101,Careless,Anthony,Summer,2014,3.2,3.3,3.5,3.8,3.7,3,3.3,4.2,2.3,15,6
POL,ARTSC,Topics in Comp Pol POL300H1-LEC0101,Ghai,Shelly,Summer,2014,4.3,4.4,4.4,4.1,3.9,3.9,4.3,3.7,4.1,33,15
POL,ARTSC,Topics in I.P. POL380H1-LEC0101,LaRoche,Christopher,Summer,2014,4.2,4.4,4.2,3.9,4.1,4.1,4.5,3.7,4.2,34,13
POL,ARTSC,Topics in I.P. POL380H1-S -LEC0101,Laurence,Marion,Summer,2014,4,4.2,4.5,4.1,3.9,3.7,4.5,3.6,4.1,38,18
POL,ARTSC,Topics in I.P. POL380H1-S -LEC0101,Van Der Ven,Hamish,Summer,2014,4,4.2,4.8,4.1,3.9,3.7,4.5,3.6,4.1,38,18
POL,ARTSC,Topics in Pol Theory POL381H1-S -LEC0101,Rathnam,Lincoln,Summer,2014,4.1,4.4,4.4,4,4,3.9,4.4,3.1,4,27,8
POL,ARTSC,Topics in Pol Theory POL381H1-S -LEC0101,Singer,Abraham,Summer,2014,4.1,4.4,4.4,4,4,3.9,4.6,3.1,4,27,8
POL,ARTSC,U.S. Foreign Policy POL326Y1-LEC5101,Jurgensen,Arnd,Summer,2014,4.3,4.6,4.4,3.8,3.8,4,4.7,3.9,4.3,45,16
POL,ARTSC,Urban Politics POL306H1-LEC5101,Eidelman,Gabriel,Summer,2014,4.4,4.9,4.4,4.1,3.7,3.9,4.6,3.3,4.3,27,9
POL,ARTSC,20th Century China JMC301Y1-LEC0101,Falkenheim,Victor,Summer,2013,4.6,4.7,4.7,4.8,4.7,4.7,N/A,3.3,4.6,23,9
POL,ARTSC,Political Theory POL200Y1-LEC5101,Balot,Ryan,Summer,2013,4.3,4.2,4.2,3.9,3.9,3.7,N/A,3.4,3.6,78,20
POL,ARTSC,Politics of Development POL201Y1-LEC0101,Gnamo,Abbas,Summer,2013,4.2,4.3,4.1,4,3.8,3.9,N/A,3.5,4.1,47,18
POL,ARTSC,Introduction to I.R. POL208Y1-LEC5101,Tieku,Thomas,Summer,2013,4.1,4.2,4.3,3.8,3.9,3.8,N/A,3.1,3.9,62,19
POL,ARTSC,Canadian Politics POL214Y1-LEC5101,Pond,David,Summer,2013,4,4.3,4.4,3.9,3.9,3.9,N/A,3.1,4.4,86,18
POL,ARTSC,Pol & Transf of Asia-Pacific POL215Y1-LEC0101,Falkenheim,Victor,Summer,2013,4.3,4.3,4.4,4.2,4.4,4,N/A,3.2,4.3,26,12
POL,ARTSC,Research Methods (SPE) POL242Y1-LEC0101,Levine,Renan,Summer,2013,3.3,3.9,4.4,4.1,4.1,3.4,N/A,3.6,3.6,18,7
POL,ARTSC,Topics in Comp Pol POL300H1-LEC5101,Storm,Elliot,Summer,2013,4.5,4.7,4.7,4.3,4.2,4.5,N/A,3.2,4.7,25,6
POL,ARTSC,Govt & Pol in Africa POL301Y1-LEC5101,Gnamo,Abbas,Summer,2013,2.6,3.1,3.1,3.3,3.3,2.6,N/A,3.1,2.9,52,8
POL,ARTSC,Pol & Soc Latin Amer POL305Y1-LEC5101,Fonseca,Marco,Summer,2013,4.3,4.8,3.8,3,3.5,3.3,N/A,3.3,3.5,24,5
POL,ARTSC,Modern Pol Thought POL320Y1-LEC5101,Banerjee,Kiran,Summer,2013,4.1,4.4,3.8,3.4,3.4,3.7,N/A,3.5,3.6,38,14
POL,ARTSC,Modern Pol Thought POL320Y1-LEC5101,Bercuson,Jeffrey,Summer,2013,4.1,4.4,4.6,3.4,3.4,3.7,N/A,3.5,3.6,38,14
POL,ARTSC,Quantitative Reason POL322H1-LEC5101,Painter-Main,Mike,Summer,2013,3.5,3.9,3.9,3.9,3.5,3.1,N/A,4,2.5,59,15
POL,ARTSC,U.S. Foreign Policy POL326Y1-LEC0101,Jurgensen,Arnd,Summer,2013,4,4.2,4.5,4.1,4,3.9,N/A,3.2,4.2,47,13
POL,ARTSC,Top in Prov Politics POL336H1-LEC5101,Lucas,Jon,Summer,2013,3.8,4.1,4.7,4.1,4.1,3.9,N/A,3.2,3.8,38,12
POL,ARTSC,International Law POL340Y1-LEC5101,Pink,Ross,Summer,2013,4.7,4.9,4.9,4.6,4.3,4.7,N/A,3.2,4.7,60,16
POL,ARTSC,Topics in I.P. POL380H1-LEC5101,Levin,Jamie,Summer,2013,4.7,4.3,4.9,4.3,4,4.7,N/A,3.3,4.7,39,9
POL,ARTSC,Topics in I.P. POL380H1-LEC5101,Mackay,Joseph,Summer,2013,4.7,4.3,4.2,4.3,4,4.7,N/A,3.3,4.7,39,9
POL,ARTSC,Topics in Pol Theory POL381H1-LEC0101,Cassatella,Andrea,Summer,2013,4.3,4.4,3.9,4.1,4.3,3.9,N/A,3.3,3.7,29,11
POL,ARTSC,Topics in Pol Theory POL381H1-LEC0101,Mathew,Jaby,Summer,2013,4.3,4.4,4,4.1,4.3,3.9,N/A,3.3,3.7,29,11
POL,ARTSC,Human Rights POL412H1-LEC0101,Wong,Wendy,Summer,2013,4.3,4.5,4.5,4,4.2,3.8,N/A,3.5,4,12,6
POL,ARTSC,Pol & Soc Cont China POL431Y1-LEC0101,Falkenheim,Victor,Summer,2013,4.8,4.8,4.8,4.8,4.6,5,N/A,3.2,5,20,6
POL,ARTSC,Topics in Latin America POL442H1-LEC5101,Marsiaj,Juan,Summer,2013,4.8,5,5,4.6,4.6,4.8,N/A,3.8,4.4,18,5
POL,ARTSC,Topics in Can Pol II POL491Y1-LEC5101,Careless,Anthony,Summer,2013,4.1,4.4,4.4,4.1,4.3,3.1,N/A,4.3,4.1,19,7
POL,ARTSC,Ukraine: Pol  Eco & Soc JHP304Y1-LEC0101,Magocsi,Paul,Winter,2014,4.1,4.4,4.1,4.2,4.3,3.9,4.3,3.1,4.2,15,11
POL,ARTSC,Chinese Politics JPA331Y1-LEC0101,Ong,Lynette,Winter,2014,3.9,4,3.8,3.7,3.6,3.3,3.6,3.1,3.7,51,22
POL,ARTSC,Global Taiwan JPA411H1-LEC0101,Wong,Joseph,Winter,2014,4.8,4.8,4.3,4.2,4.2,4.7,4.7,4.5,4.8,23,6
POL,ARTSC,Democracy War Peace POL101Y1-LEC0101,Kopstein,Jeffrey,Winter,2014,4.2,4.2,4.1,3.7,3.7,3.8,4.4,3.2,4.2,1030,408
POL,ARTSC,Democracy War Peace POL101Y1-LEC0101,Wong,Joseph,Winter,2014,4.2,4.2,4.4,3.7,3.7,3.8,4.2,3.2,4.2,1030,408
POL,ARTSC,Political Theory POL200Y1-LEC0101,Orwin,Clifford,Winter,2014,3.7,3.8,3.4,3.7,3.7,3.3,3.6,3.7,3.1,437,159
POL,ARTSC,Political Theory POL200Y1-LEC5101,Kingston,Rebecca,Winter,2014,3.2,3.3,2.5,3.3,3.4,2.7,2.6,3.6,2.5,216,78
POL,ARTSC,Politics of Development POL201Y1-LEC0101,Jung,Courtney,Winter,2014,4.2,4.2,4.1,3.7,3.7,3.7,3.9,3.5,3.9,244,66
POL,ARTSC,US Govt & Politics POL203Y1-LEC5101,Hurl,Ryan,Winter,2014,3.7,3.9,3.9,3.6,3.5,3.3,4.1,3.4,3.4,183,55
POL,ARTSC,Politics in Europe POL207Y1-LEC0101,Hansen,Randall,Winter,2014,3.6,4,3.6,3.7,3.6,3.4,3.8,3.7,3.5,78,28
POL,ARTSC,Introduction to I.R. POL208Y1-LEC0101,Gilady,Lilach,Winter,2014,3.9,4,3.8,3.3,3.2,3.5,3.8,3.4,3.6,368,146
POL,ARTSC,Introduction to I.R. POL208Y1-LEC5101,Jurgensen,Arnd,Winter,2014,4.1,4.1,4.2,3.8,3.8,3.7,4.3,3.1,4,195,78
POL,ARTSC,Canadian Politics POL214Y1-LEC0101,Wiseman,Nelson,Winter,2014,3.5,4,3.9,3.7,3.7,3.4,3.7,3.3,3.4,230,105
POL,ARTSC,Pol & Transf of Asia-Pacific POL215Y1-LEC0101,Bertrand,Jacques,Winter,2014,4.3,4.4,4.1,4.2,4.2,4,4,3.1,3.9,71,24
POL,ARTSC,Can in Comp Perspective POL224Y1-LEC5101,Haddow,Rodney,Winter,2014,3.1,3.5,3.1,3.7,3.8,3.1,3.1,3.1,3.2,188,74
POL,ARTSC,Research Methods (SPE) POL242Y1-LEC0101,Fletcher,Joseph,Winter,2014,3.3,3.6,3.4,3.8,3.8,2.9,3.5,4.2,2.9,41,16
POL,ARTSC,Research Methods (SPE) POL242Y1-LEC0201,Fletcher,Joseph,Winter,2014,3.4,3.5,3.2,3.5,3.4,3.1,3.6,4.3,2.9,37,12
POL,ARTSC,Govt & Pol in Africa POL301Y1-LEC0101,Handley,Antoinette,Winter,2014,4.2,4.2,4.2,3.9,3.6,3.6,4.2,3.6,3.8,62,22
POL,ARTSC,Govt & Pol in Africa POL301Y1-LEC0101,Prichard,Wilson,Winter,2014,4.2,4.2,3.8,3.9,3.6,3.6,4.1,3.6,3.8,62,22
POL,ARTSC,Pol & Soc Latin Amer POL305Y1-LEC5101,Kingsbury,Donald,Winter,2014,4.5,4.6,4.6,4.3,4.1,4.3,4.7,3.4,4.5,70,34
POL,ARTSC,Canadian For Policy POL312Y1-LEC0101,Kirton,John,Winter,2014,2.6,2.9,2.4,2.9,2.9,2.2,2.6,3.2,2.4,67,23
POL,ARTSC,Canadian Federalism POL316Y1-LEC0101,Stein,Michael,Winter,2014,3.1,4.2,3.3,4,4,3.1,3.1,3.5,3.1,53,17
POL,ARTSC,Modern Pol Thought POL320Y1-LEC0101,Chambers,Simone,Winter,2014,4.1,4.4,4.3,4,4,4,4.4,3.2,4,214,72
POL,ARTSC,Quantitative Reason POL322H1-LEC0101,Ariga,Kenichi,Winter,2014,2.6,3,3,3.4,3.5,2.4,3.2,3.2,2.3,111,48
POL,ARTSC,Quantitative Reason POL322H1-LEC5101,Ariga,Kenichi,Winter,2014,3,2.9,2.9,3.2,3.3,2.6,3,3.3,2.2,108,33
POL,ARTSC,Might & Right Amg Nt POL323Y1-LEC0101,Jaffe,Seth,Winter,2014,4.7,4.7,4.6,4.3,4.5,4.3,4.5,3.8,4.4,41,26
POL,ARTSC,European Politics POL324H1-LEC5101,Kopstein,Jeffrey,Winter,2014,4.5,4.5,4.7,4.2,4.4,4.3,4.8,3,4.5,62,18
POL,ARTSC,U.S. Foreign Policy POL326Y1-LEC5101,Jurgensen,Arnd,Winter,2014,4.1,4.3,4,3.8,3.7,3.5,4,3,4,69,31
POL,ARTSC,Pol & Govt in S Asia POL328Y1-LEC0101,Murali,Kanta,Winter,2014,3.8,4,4,3.9,3.9,3.6,4,3.3,3.8,61,25
POL,ARTSC,Politics & Morality POL330Y1-LEC0101,Williams,Melissa,Winter,2014,3.3,3.6,3.6,3.6,3.8,2.8,3.8,3.9,2.8,55,17
POL,ARTSC,Canadian Constitution POL337Y1-LEC5101,Radmilovic,Vuk,Winter,2014,3.2,3.6,3.8,3.1,3.1,3,3.6,2.9,3,61,26
POL,ARTSC,International Law POL340Y1-LEC5101,Kennedy,Gerard,Winter,2014,4.5,4.5,4.2,4,4.1,4,4.6,3.9,4.3,127,47
POL,ARTSC,Pol Global Governance POL343Y1-LEC0101,Achvarina,Vera,Winter,2014,3.7,3.7,3.7,3.7,3.7,3.5,4,3.3,3.6,63,31
POL,ARTSC,Becoming Israel POL345Y1-LEC0101,Adler,Emanuel,Winter,2014,4,4,3.6,3.4,3.4,3.4,4,3.8,3.7,61,28
POL,ARTSC,Globaliz'n & Urban Pol POL349H1-LEC0101,Enright,Theresa,Winter,2014,2.7,2.7,3.6,3.1,3.4,2.4,3.9,3.1,2.5,59,17
POL,ARTSC,Globaliz'n & Urban Pol POL349H1-LEC0101,Stren,Richard,Winter,2014,2.7,2.7,2.9,3.1,3.4,2.4,3.5,3.1,2.5,59,17
POL,ARTSC,Cdn Pol Parties POL356Y1-LEC0101,Wiseman,Nelson,Winter,2014,3.4,3.8,3.8,3.5,3.5,3.4,4,2.8,3.5,60,19
POL,ARTSC,Enlarging Europe POL359Y1-LEC5101,Austin,Robert,Winter,2014,4.7,4.7,4.9,4.4,4.4,4.6,4.9,2.9,4.8,71,48
POL,ARTSC,PolEcon Institutions POL371H1-LEC5101,Bathelt,Harald,Winter,2014,2.9,3.3,3.5,3.1,3.1,2.5,3.6,3.4,2.4,59,12
POL,ARTSC,Sovereignty POL400H1-LEC0101,Lee,Daniel,Winter,2014,4.9,4.7,4.3,3.7,4.3,4.4,4.6,4,3.9,16,7
POL,ARTSC,Topics in Comp Pol III POL410H1-LEC0101,Triadafilopoulos,Phil,Winter,2014,4.7,4.9,4.7,4.4,4.7,4.4,5,3.4,4.7,10,7
POL,ARTSC,Human Rights POL412H1-LEC0101,Wong,Wendy,Winter,2014,4.8,4.8,4.7,4.3,4.7,4.7,4.7,3.8,5,11,6
POL,ARTSC,Third Wrld Inter Pol POL417Y1-LEC5101,Gnamo,Abbas,Winter,2014,3.2,3,3.8,3.3,3.8,3.2,3.3,3.5,3.7,18,7
POL,ARTSC,Data Analysis POL419H1-LEC0101,Ariga,Kenichi,Winter,2014,3.8,3.8,3.5,3.9,3.6,3.4,3.8,3.5,3.5,18,8
POL,ARTSC,Indigenous Politics POL424H1-LEC0101,Kuokkanen,Rauna,Winter,2014,4.8,4.9,4.8,4.8,4.8,4.6,4.8,3.7,4.8,15,11
POL,ARTSC,Topic in Comp Pol I POL438H1-LEC5101,Beltran,Francisco,Winter,2014,4.1,3.9,3.7,4.4,4.1,3.7,3.3,3.1,3.7,9,7
POL,ARTSC,Topic in Comp Pol II POL443H1-LEC0101,Mukherjee,Shivaji,Winter,2014,3.9,4.1,4,3.9,3.9,3.7,4.6,3.7,3.9,12,9
POL,ARTSC,Politics of Growth POL445H1-LEC0101,Murali,Kanta,Winter,2014,5,5,4.8,5,5,5,5,4.7,4.5,15,6
POL,ARTSC,Pol & Soc Movements POL451H1-LEC0101,Fu,Diana,Winter,2014,4.3,4.3,3.4,4.1,4.3,3.4,4.3,3.6,3.4,11,7
POL,ARTSC,Innovat & Knowledge POL454H1-LEC0101,Wolfe,David,Winter,2014,4.8,5,5,4.8,4.8,4.8,5,3.2,5,14,6
POL,ARTSC,G8  G20  Global Gov POL456Y1-LEC0101,Kirton,John,Winter,2014,4.3,4.3,4.1,4.1,4,4,4.1,3.6,4.1,12,7
POL,ARTSC,Issues in Foreign Pol POL470Y1-LEC0101,Wright,David,Winter,2014,4.9,4.7,4.6,4.6,4.7,4.7,4.9,2.9,4.7,19,7
POL,ARTSC,Topic Pol Thought II POL485H1-LEC0101,Kingston,Rebecca,Winter,2014,4.4,4.6,4.8,4.6,4.8,4.6,4.6,3.4,4.6,11,5
POL,ARTSC,Topics in Can Pol I POL490H1-LEC5101,Cochrane,Christopher,Winter,2014,5,5,5,4.9,4.9,4.9,5,3.6,4.9,12,8
POL,ARTSC,Topics in Can Pol II POL491H1-LEC0101,Schertzer,Robert,Winter,2014,4.4,4.4,4.6,4.2,4,4.4,4.6,3.6,4.4,10,5
POL,ARTSC,Topic in Comp Pol IV POL492H1-LEC0101,Enright,Theresa,Winter,2014,5,5,5,5,5,5,4.7,3.3,5,11,6
POL,ARTSC,Topics in Politics I POL493H1-LEC0101,Wong,Wendy,Winter,2014,3.9,3.8,3.8,3.9,3.7,3.6,3.9,4.1,3.5,42,11
POL,ARTSC,Topics in Politics II POL494H1-LEC5101,Careless,Anthony,Winter,2014,4.2,4.2,4.3,4.5,4.5,3.8,4.3,3.3,4.4,29,13
POL,ARTSC,Intensive Course POL498H1-LEC0101,Bell,John,Winter,2014,4.4,4.3,4.5,4.1,4.3,4.3,4.9,3.3,4.1,11,8
POL,ARTSC,Society & Its Institutions SII199Y1-LEC0351,Falkenheim,Victor,Winter,2014,3.4,3.6,3.3,3.4,3.8,3.2,3.4,2.9,3.1,19,9
POL,ARTSC,Cross Breadth Categories XBC199Y1-LEC0351,Falkenheim,Victor,Winter,2014,4.3,4.5,4.5,4.2,4.3,4,4.6,2.6,4.5,22,11
POL,ARTSC,Women in West Pol Thought JPP343H1-F-LEC0101,Nedelsky,Jennifer,Fall,2015,4.5,4.5,4.3,4.2,4,4.1,4.5,3,4.2,36,13
POL,ARTSC,Sexual Diver Politic JPU315H1-F-LEC5101,Marsiaj,Juan,Fall,2015,4.1,4.3,3.9,3.4,3.6,3.6,4,3.3,3.6,40,14
POL,ARTSC,Democracy War Peace POL101Y1-Y-LEC0101,Jung,Courtney,Fall,2015,3.4,3.6,3.2,2.9,2.9,3,3,3,3.3,1085,290
POL,ARTSC,Introduction to I.R. POL208Y1-Y-LEC0101,Wong,Wendy,Fall,2015,3.9,4,3.9,3.4,3.5,3.6,3.9,3.5,3.9,348,121
POL,ARTSC,Canadian Politics POL214Y1-Y-LEC0101,Wiseman,Nelson,Fall,2015,3.5,3.8,3.6,3.4,3.3,3.3,3.3,3.3,3.3,269,56
POL,ARTSC,Pol & Transf of Asia-Pacific POL215Y1-Y-LEC0101,Bertrand,Jacques,Fall,2015,4,4.5,4.1,4,3.9,4,4.1,3.2,3.9,74,23
POL,ARTSC,Intro to Quant Reason I POL222H1-F-LEC0101,Ariga,Kenichi,Fall,2015,2.8,3.1,3,3.3,3.4,2.7,3.2,3.2,2.5,98,44
POL,ARTSC,Intro to Quant Reason I POL222H1-F-LEC5101,Ariga,Kenichi,Fall,2015,2.6,2.9,2.9,2.8,3.2,2.5,3.3,3,2,98,32
POL,ARTSC,Topics in Comp Pol POL300H1-F-LEC0101,Wong,Joseph,Fall,2015,4.7,4.7,4.9,4.4,4.6,4.6,4.9,3,4.8,73,26
POL,ARTSC,Topics in Comp Pol POL300H1-F-LEC0201,Neville,Kathryn,Fall,2015,3.9,4.1,4.5,4.2,4.3,4,4.5,3.4,3.6,55,24
POL,ARTSC,Topics in Comp Pol POL300H1-F-LEC0301,Wald,Kenneth,Fall,2015,4.8,4.9,4.9,4.4,4.4,4.8,4.8,2.8,4.9,38,19
POL,ARTSC,Govt & Pol in Africa POL301Y1-Y-LEC0101,Prichard,Wilson,Fall,2015,3.9,4.2,3.9,3.2,3.4,3.3,4.2,3.6,3.7,72,15
POL,ARTSC,Public Opinion & Voting POL314H1-F-LEC0101,Nevitte,Neil,Fall,2015,4.2,4.2,4.3,4.3,4.5,4.3,4.3,4.2,4,20,6
POL,ARTSC,Comp Public Policy POL317H1-F-LEC0101,Donnelly,Michael,Fall,2015,4.4,4.2,4.4,4.3,4.1,4.2,4.4,3.1,4.4,66,23
POL,ARTSC,Canadian Constitution POL337Y1-Y-LEC0101,Hirschl,Ran,Fall,2015,4.8,4.9,4.9,4.5,4.5,4.7,4.9,3.1,4.8,68,31
POL,ARTSC,Globaliz'n & Urban Pol POL349H1-F-LEC0101,Enright,Theresa,Fall,2015,3.4,3.6,3.6,3.3,3.4,3.1,3.6,3.5,3,54,14
POL,ARTSC,Pol & Society in Russia POL354H1-F-LEC0101,Schwartz,Donald,Fall,2015,4.5,4.6,4.3,4.3,4.1,4.3,4.5,3.4,4.2,57,22
POL,ARTSC,Classical Pol Thought POL355Y1-Y-LEC0101,Rabinowitz,Laura,Fall,2015,4.6,4.4,4.7,3.9,3.9,3.9,4.7,3.4,3.9,38,8
POL,ARTSC,Cdn Pol Parties POL356H1-F-LEC0101,Wiseman,Nelson,Fall,2015,3.6,4.1,3.9,3,3.2,3.4,4.1,3.3,3.6,60,20
POL,ARTSC,Internat Pol Economy POL370Y1-Y-LEC0101,Pauly,Louis,Fall,2015,3.3,3.4,3.2,3.1,2.8,3.1,3.4,3.2,3.2,68,18
POL,ARTSC,Emotions in Pol Theory POL373H1-F-LEC0101,Kingston,Rebecca,Fall,2015,4.4,4.2,4.4,3.6,4,3.8,4,3.6,3.8,35,5
POL,ARTSC,Innovation & Govern. POL408H1-F-LEC0101,Bathelt,Harald,Fall,2015,4.8,4.6,4.7,4.3,4.6,4.3,4.5,3.7,4.5,13,7
POL,ARTSC,Human Rights POL412H1-F-LEC0101,Wong,Wendy,Fall,2015,4.6,4.4,4.7,4.1,4,4.3,4.4,3.9,4.6,15,7
POL,ARTSC,Federalism & Diversity POL428H1-F-LEC0101,Schertzer,Robert,Fall,2015,4.5,4.8,4.6,4.4,4,4.4,4.8,3.6,4.5,11,8
POL,ARTSC,Democracy & Ethnic POL429H1-F-LEC0101,Bertrand,Jacques,Fall,2015,4.2,4.4,4.6,4.4,4.8,3.7,4,3.6,4,12,5
